CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Group,R_Score,F_Score,M_Score,RFM_Score
51905,0,11,Mobile Phone,1,8,Credit Card,Male,3,3,Mobile Phone,3,Married,7,1,13,0,1,1,130.57,Stable (6-12 months),3,1,1,5
51906,0,7,Mobile Phone,1,14,Debit Card,Female,2,3,Laptop & Accessory,5,Married,4,0,14,1,1,0,151.21,Stable (6-12 months),3,1,2,6
51907,0,25,Mobile Phone,3,9,E wallet,Male,2,4,Grocery,5,Married,2,0,11,2,1,16,268.56,Loyal (12+ months),1,1,3,5
51908,1,0,Mobile Phone,1,6,UPI,Male,3,3,Mobile Phone,1,Single,2,1,13,6,7,8,126.86000000000001,New (< 3 months),1,3,1,5
51909,0,0,Mobile Phone,3,32,Credit Card,Female,2,3,Laptop & Accessory,1,Single,2,0,23,0,1,4,161.8,New (< 3 months),2,1,2,5
51910,0,18,Mobile Phone,3,8,Cash on Delivery,Male,2,5,Laptop & Accessory,3,Single,1,0,13,1,3,1,166.32,Loyal (12+ months),3,3,2,8
51911,0,0,Mobile Phone,1,16,Credit Card,Male,3,1,Mobile Phone,3,Single,2,0,18,0,1,2,135.05,New (< 3 months),3,1,1,5
51912,1,10,Computer,3,33,Debit Card,Female,3,1,Laptop & Accessory,3,Single,5,1,12,0,1,3,163.97,Stable (6-12 months),2,1,2,5
51913,0,7,Mobile Phone,3,8,UPI,Male,2,3,Laptop & Accessory,1,Single,2,0,22,0,1,4,162.74,Stable (6-12 months),2,1,2,5
51914,1,18,Mobile Phone,1,8,Credit Card,Male,3,3,Others,5,Married,6,1,16,1,1,4,298.59,Loyal (12+ months),2,1,3,6
51915,0,9,Computer,3,14,Debit Card,Male,3,4,Fashion,5,Single,2,0,15,0,1,9,175.87,Stable (6-12 months),1,1,2,4
51916,0,25,Computer,1,25,Credit Card,Male,2,3,Mobile Phone,1,Married,1,0,18,1,1,2,142.58,Loyal (12+ months),3,1,1,5
51917,0,0,Computer,1,6,Debit Card,Female,3,5,Mobile Phone,1,Married,4,0,14,2,2,0,143.64,New (< 3 months),3,2,1,6
51918,0,2,Mobile Phone,1,33,Credit Card,Female,3,3,Laptop & Accessory,3,Married,5,0,12,0,1,1,143.35,New (< 3 months),3,1,1,5
51919,1,0,Mobile Phone,3,14,Cash on Delivery,Male,2,4,Laptop & Accessory,5,Single,7,0,17,0,1,2,153.26,New (< 3 months),3,1,2,6
51920,0,7,Mobile Phone,1,6,Debit Card,Female,3,1,Mobile Phone,1,Single,3,0,16,1,1,3,132.8,Stable (6-12 months),2,1,1,4
51921,0,27,Mobile Phone,1,25,Credit Card,Female,3,3,Laptop & Accessory,5,Married,10,1,11,0,1,4,154.85,Loyal (12+ months),2,1,2,5
51922,0,0,Computer,3,14,E wallet,Male,2,3,Laptop & Accessory,1,Married,1,0,19,1,1,1,143.42,New (< 3 months),3,1,1,5
51923,0,10,Mobile Phone,1,16,Debit Card,Female,3,3,Mobile Phone,5,Married,1,1,13,4,4,3,127.82,Stable (6-12 months),2,3,1,6
51924,0,11,Computer,1,8,Debit Card,Female,3,1,Laptop & Accessory,5,Single,7,1,12,0,4,12,159.8,Stable (6-12 months),1,3,2,6
51925,0,7,Mobile Phone,1,8,Credit Card,Female,2,4,Mobile Phone,5,Single,2,0,11,1,1,3,143.81,Stable (6-12 months),2,1,1,4
51926,0,8,Mobile Phone,3,16,Debit Card,Female,3,3,Mobile Phone,1,Married,2,0,16,1,1,2,125.72,Stable (6-12 months),3,1,1,5
51927,0,3,Mobile Phone,1,6,Debit Card,Male,2,5,Mobile Phone,3,Married,4,0,21,1,1,2,138.33,New (< 3 months),3,1,1,5
51928,0,13,Computer,1,8,Credit Card,Female,2,1,Laptop & Accessory,4,Married,2,0,24,0,3,7,142.44,Loyal (12+ months),1,3,1,5
51929,0,7,Mobile Phone,3,14,Debit Card,Female,3,3,Laptop & Accessory,5,Married,6,0,17,1,1,2,165.0,Stable (6-12 months),3,1,2,6
51930,0,15,Computer,1,14,Debit Card,Male,3,3,Others,1,Married,2,0,13,2,14,9,284.3,Loyal (12+ months),1,3,3,7
51931,1,10,Mobile Phone,1,12,Debit Card,Male,3,1,Mobile Phone,5,Married,2,1,21,0,1,0,116.00999999999999,Stable (6-12 months),3,1,1,5
51932,0,0,Computer,1,15,Debit Card,Male,3,4,Mobile Phone,4,Married,2,0,11,0,1,0,126.94,New (< 3 months),3,1,1,5
51933,0,25,Mobile Phone,1,17,Debit Card,Female,3,3,Laptop & Accessory,3,Married,9,0,20,1,1,4,131.49,Loyal (12+ months),2,1,1,4
51934,0,23,Mobile Phone,1,8,Credit Card,Male,3,3,Grocery,3,Married,6,0,16,2,1,3,276.39,Loyal (12+ months),2,1,3,6
51935,1,0,Mobile Phone,1,16,Debit Card,Female,2,4,Mobile Phone,5,Married,2,1,11,0,1,0,123.19,New (< 3 months),3,1,1,5
51936,0,6,Mobile Phone,1,13,Credit Card,Male,2,3,Fashion,3,Married,1,0,11,1,3,5,216.91000000000003,Recent (3-6 months),2,3,3,8
51937,1,0,Mobile Phone,3,22,E wallet,Female,3,3,Laptop & Accessory,5,Single,6,0,15,1,1,2,153.24,New (< 3 months),3,1,2,6
51938,0,20,Mobile Phone,1,8,UPI,Female,2,3,Grocery,1,Married,2,1,11,2,3,0,267.52,Loyal (12+ months),3,3,3,9
51939,0,9,Mobile Phone,1,6,UPI,Female,2,3,Laptop & Accessory,4,Married,1,0,15,1,1,5,152.28,Stable (6-12 months),2,1,2,5
51940,0,2,Mobile Phone,1,29,Debit Card,Male,3,1,Mobile Phone,3,Married,2,0,24,1,1,7,127.0,New (< 3 months),1,1,1,3
51941,1,20,Mobile Phone,1,8,Debit Card,Male,2,3,Others,4,Single,8,1,16,7,13,8,292.46,Loyal (12+ months),1,3,3,7
51942,0,8,Mobile Phone,1,16,Debit Card,Female,2,1,Mobile Phone,3,Single,4,0,13,2,2,2,125.06,Stable (6-12 months),3,2,1,6
51943,0,15,Mobile Phone,1,6,Debit Card,Female,2,4,Laptop & Accessory,1,Married,10,1,13,0,1,2,160.62,Loyal (12+ months),3,1,2,6
51944,1,0,Mobile Phone,1,8,Credit Card,Male,2,3,Mobile Phone,3,Single,7,0,17,2,2,1,143.82,New (< 3 months),3,2,1,6
51945,0,10,Mobile Phone,2,19,UPI,Male,2,3,Mobile Phone,4,Married,5,0,13,1,1,4,121.43,Stable (6-12 months),2,1,1,4
51946,0,5,Mobile Phone,1,10,Debit Card,Female,3,4,Laptop & Accessory,3,Married,2,0,12,5,6,8,161.62,Recent (3-6 months),1,3,2,6
51947,0,13,Computer,1,22,Credit Card,Male,2,4,Laptop & Accessory,3,Single,7,0,14,0,1,0,150.94,Loyal (12+ months),3,1,2,6
51948,0,3,Mobile Phone,1,8,Credit Card,Female,2,4,Laptop & Accessory,1,Single,6,1,24,1,1,0,168.77,New (< 3 months),3,1,2,6
51949,0,10,Mobile Phone,1,8,Debit Card,Female,3,4,Mobile Phone,3,Single,2,0,14,1,1,0,122.74000000000001,Stable (6-12 months),3,1,1,5
51950,0,15,Mobile Phone,1,35,Debit Card,Male,3,3,Laptop & Accessory,4,Married,2,0,13,5,7,8,144.34,Loyal (12+ months),1,3,1,5
51951,0,11,Computer,1,18,Debit Card,Male,0,4,Laptop & Accessory,5,Married,3,0,15,1,1,2,162.88,Stable (6-12 months),3,1,2,6
51952,0,7,Computer,1,16,Debit Card,Female,3,4,Mobile Phone,1,Single,2,0,16,1,1,3,125.53,Stable (6-12 months),2,1,1,4
51953,1,12,Mobile Phone,3,17,E wallet,Female,2,3,Fashion,1,Married,2,0,18,0,7,7,176.54,Stable (6-12 months),1,3,2,6
51954,1,18,Mobile Phone,3,8,Credit Card,Male,2,3,Laptop & Accessory,1,Single,5,0,16,1,7,3,151.6,Loyal (12+ months),2,3,2,7
51955,0,16,Mobile Phone,1,20,Debit Card,Male,3,3,Grocery,5,Married,7,0,24,2,1,0,271.59,Loyal (12+ months),3,1,3,7
51956,0,0,Mobile Phone,1,11,Cash on Delivery,Male,2,4,Fashion,1,Married,2,1,16,1,1,5,228.07999999999998,New (< 3 months),2,1,3,6
51957,0,8,Mobile Phone,1,13,UPI,Male,2,3,Fashion,3,Single,4,0,21,0,1,6,202.21,Stable (6-12 months),1,1,3,5
51958,0,1,Mobile Phone,3,8,E wallet,Female,2,3,Laptop & Accessory,4,Married,2,1,20,6,7,5,147.79,New (< 3 months),2,3,1,6
51959,0,7,Mobile Phone,2,9,UPI,Male,2,3,Mobile Phone,1,Married,1,0,19,1,1,2,137.37,Stable (6-12 months),3,1,1,5
51960,1,0,Computer,1,16,Credit Card,Female,2,4,Mobile Phone,3,Married,2,1,14,0,1,7,123.66,New (< 3 months),1,1,1,3
51961,0,10,Computer,1,9,Credit Card,Male,2,3,Mobile Phone,1,Married,2,0,11,0,1,0,117.06,Stable (6-12 months),3,1,1,5
51962,0,24,Mobile Phone,3,32,E wallet,Female,3,3,Grocery,3,Married,3,0,14,2,4,17,263.07,Loyal (12+ months),1,3,3,7
51963,0,17,Mobile Phone,1,10,Credit Card,Male,2,3,Laptop & Accessory,4,Single,10,0,12,1,2,3,159.33,Loyal (12+ months),2,2,2,6
51964,0,0,Mobile Phone,1,8,Credit Card,Male,3,1,Mobile Phone,5,Single,8,0,13,0,1,1,134.24,New (< 3 months),3,1,1,5
51965,0,6,Mobile Phone,3,6,Credit Card,Male,2,1,Laptop & Accessory,5,Married,2,0,22,0,1,8,140.37,Recent (3-6 months),1,1,1,3
51966,0,8,Mobile Phone,1,16,Credit Card,Female,2,4,Mobile Phone,5,Single,2,0,11,0,1,1,125.59,Stable (6-12 months),3,1,1,5
51967,0,9,Mobile Phone,3,6,Debit Card,Male,2,3,Laptop & Accessory,1,Married,2,1,14,3,4,11,162.01,Stable (6-12 months),1,3,2,6
51968,0,5,Mobile Phone,3,19,Debit Card,Male,3,3,Laptop & Accessory,1,Married,3,0,11,0,1,3,144.03,Recent (3-6 months),2,1,1,4
51969,0,3,Computer,1,11,Debit Card,Male,3,4,Mobile Phone,1,Married,10,0,12,0,1,3,137.61,New (< 3 months),2,1,1,4
51970,0,26,Mobile Phone,3,13,E wallet,Female,3,4,Fashion,1,Married,8,1,18,0,1,5,209.33999999999997,Loyal (12+ months),2,1,3,6
51971,0,18,Mobile Phone,3,15,E wallet,Male,3,3,Fashion,5,Married,5,1,12,0,1,2,207.61,Loyal (12+ months),3,1,3,7
51972,0,5,Mobile Phone,1,14,Credit Card,Female,3,1,Laptop & Accessory,3,Married,6,0,12,1,1,3,151.75,Recent (3-6 months),2,1,2,5
51973,0,25,Computer,1,31,Credit Card,Female,2,4,Grocery,1,Married,4,0,22,0,3,0,238.26,Loyal (12+ months),3,3,3,9
51974,0,10,Mobile Phone,3,22,E wallet,Male,3,4,Laptop & Accessory,3,Married,5,0,19,1,1,0,163.34,Stable (6-12 months),3,1,2,6
51975,0,1,Mobile Phone,2,14,Credit Card,Male,3,4,Mobile Phone,1,Married,2,0,13,1,1,4,149.36,New (< 3 months),2,1,1,4
51976,0,0,Mobile Phone,1,6,Debit Card,Male,2,4,Laptop & Accessory,1,Married,7,0,22,2,2,2,147.75,New (< 3 months),3,2,1,6
51977,0,17,Mobile Phone,1,14,Debit Card,Male,3,1,Mobile Phone,1,Married,3,1,24,1,1,2,128.18,Loyal (12+ months),3,1,1,5
51978,0,15,Computer,1,16,Credit Card,Male,2,3,Mobile Phone,1,Single,6,1,14,1,2,2,125.15,Loyal (12+ months),3,2,1,6
51979,0,9,Mobile Phone,2,16,Debit Card,Male,3,4,Mobile Phone,5,Married,1,0,21,0,1,3,123.41999999999999,Stable (6-12 months),2,1,1,4
51980,0,0,Mobile Phone,3,9,UPI,Male,3,3,Laptop & Accessory,5,Married,2,1,18,0,1,3,141.94,New (< 3 months),2,1,1,4
51981,0,8,Mobile Phone,1,15,Debit Card,Female,3,4,Fashion,3,Married,2,1,20,3,5,15,206.85000000000002,Stable (6-12 months),1,3,3,7
51982,1,10,Computer,1,31,Debit Card,Female,3,3,Mobile Phone,4,Married,2,1,19,6,7,8,120.22,Stable (6-12 months),1,3,1,5
51983,0,5,Computer,1,6,Debit Card,Male,3,3,Mobile Phone,1,Married,1,0,12,1,1,2,123.13999999999999,Recent (3-6 months),3,1,1,5
51984,0,0,Mobile Phone,3,10,E wallet,Male,2,4,Laptop & Accessory,5,Married,2,0,12,1,1,3,142.56,New (< 3 months),2,1,1,4
51985,0,22,Mobile Phone,1,6,Cash on Delivery,Female,2,3,Mobile Phone,5,Married,3,0,16,0,1,2,135.8,Loyal (12+ months),3,1,1,5
51986,0,0,Computer,1,10,Debit Card,Male,2,4,Mobile Phone,1,Married,1,0,17,0,3,4,131.62,New (< 3 months),2,3,1,6
51987,0,5,Computer,3,11,Debit Card,Male,2,3,Laptop & Accessory,4,Married,2,0,14,2,5,3,165.24,Recent (3-6 months),2,3,2,7
51988,0,11,Mobile Phone,3,15,E wallet,Male,3,4,Mobile Phone,4,Married,1,0,19,0,1,2,128.99,Stable (6-12 months),3,1,1,5
51989,0,15,Mobile Phone,1,9,Debit Card,Female,3,1,Laptop & Accessory,1,Married,3,1,13,1,1,3,152.31,Loyal (12+ months),2,1,2,5
51990,0,4,Mobile Phone,1,16,Debit Card,Male,2,3,Mobile Phone,1,Married,4,1,19,0,1,2,123.56,Recent (3-6 months),3,1,1,5
51991,1,0,Mobile Phone,3,6,Credit Card,Female,3,4,Mobile Phone,3,Married,7,1,19,1,1,2,128.0,New (< 3 months),3,1,1,5
51992,0,26,Mobile Phone,3,14,E wallet,Male,3,3,Grocery,1,Married,6,0,14,2,2,5,218.36,Loyal (12+ months),2,2,3,7
51993,0,8,Mobile Phone,1,31,Cash on Delivery,Male,3,4,Fashion,4,Married,4,0,16,2,4,8,209.02999999999997,Stable (6-12 months),1,3,3,7
51994,0,10,Computer,3,27,Credit Card,Female,3,3,Mobile Phone,1,Married,6,0,15,1,1,0,129.73,Stable (6-12 months),3,1,1,5
51995,0,26,Mobile Phone,1,29,Debit Card,Female,3,3,Grocery,1,Single,7,0,18,3,3,8,242.75,Loyal (12+ months),1,3,3,7
51996,0,16,Computer,1,6,Debit Card,Female,2,3,Laptop & Accessory,1,Married,5,0,13,1,2,2,155.62,Loyal (12+ months),3,2,2,7
51997,0,20,Mobile Phone,3,8,E wallet,Female,2,3,Laptop & Accessory,1,Married,1,1,22,3,7,7,145.37,Loyal (12+ months),1,3,1,5
51998,0,10,Computer,3,25,Credit Card,Male,2,3,Fashion,4,Single,2,1,13,0,1,9,176.42,Stable (6-12 months),1,1,2,4
51999,0,23,Computer,1,8,Debit Card,Male,3,3,Grocery,5,Married,2,0,11,2,14,7,279.24,Loyal (12+ months),1,3,3,7
52000,0,12,Mobile Phone,2,8,Debit Card,Female,2,4,Laptop & Accessory,1,Married,9,0,11,1,1,4,152.04,Stable (6-12 months),2,1,2,5
52001,0,10,Mobile Phone,2,9,UPI,Male,2,3,Mobile Phone,4,Married,4,1,11,0,1,3,122.77000000000001,Stable (6-12 months),2,1,1,4
52002,1,0,Mobile Phone,1,31,Debit Card,Male,3,3,Mobile Phone,1,Single,2,1,24,0,1,1,127.94999999999999,New (< 3 months),3,1,1,5
52003,0,2,Mobile Phone,1,16,Credit Card,Female,3,4,Mobile Phone,1,Married,7,0,14,1,1,3,125.32,New (< 3 months),2,1,1,4
52004,0,17,Mobile Phone,1,16,Debit Card,Male,3,3,Mobile Phone,5,Married,2,1,13,5,7,1,125.59,Loyal (12+ months),3,3,1,7
52005,0,1,Mobile Phone,3,11,Credit Card,Male,3,3,Laptop & Accessory,1,Single,2,0,14,0,1,2,149.08,New (< 3 months),3,1,1,5
52006,1,20,Computer,1,16,Debit Card,Male,2,4,Mobile Phone,1,Married,10,1,14,1,1,0,123.80000000000001,Loyal (12+ months),3,1,1,5
52007,0,16,Mobile Phone,1,14,Debit Card,Female,2,3,Laptop & Accessory,4,Married,5,0,21,1,1,0,147.65,Loyal (12+ months),3,1,1,5
52008,1,10,Mobile Phone,3,8,Credit Card,Female,2,4,Mobile Phone,3,Single,2,0,13,1,1,2,120.44,Stable (6-12 months),3,1,1,5
52009,1,0,Mobile Phone,1,24,UPI,Female,3,3,Mobile Phone,1,Single,2,0,19,1,1,0,126.93,New (< 3 months),3,1,1,5
52010,0,9,Mobile Phone,1,20,Debit Card,Male,3,3,Laptop & Accessory,1,Married,1,1,17,2,4,11,165.86,Stable (6-12 months),1,3,2,6
52011,0,20,Mobile Phone,3,8,Debit Card,Female,3,4,Mobile Phone,1,Single,2,1,18,0,1,2,132.94,Loyal (12+ months),3,1,1,5
52012,1,0,Mobile Phone,1,9,Debit Card,Female,2,3,Laptop & Accessory,3,Married,1,1,19,1,1,2,141.71,New (< 3 months),3,1,1,5
52013,1,4,Mobile Phone,1,8,Debit Card,Female,3,5,Mobile Phone,1,Married,5,1,13,0,1,0,127.78,Recent (3-6 months),3,1,1,5
52014,0,1,Mobile Phone,1,16,Credit Card,Female,3,3,Mobile Phone,3,Married,6,0,18,0,2,2,123.77000000000001,New (< 3 months),3,2,1,6
52015,1,2,Mobile Phone,1,16,Credit Card,Male,3,3,Mobile Phone,5,Married,8,1,21,1,2,2,124.03999999999999,New (< 3 months),3,2,1,6
52016,0,0,Mobile Phone,1,16,Debit Card,Female,3,3,Mobile Phone,3,Single,2,0,19,0,1,0,123.18,New (< 3 months),3,1,1,5
52017,0,10,Mobile Phone,1,16,Debit Card,Male,2,3,Mobile Phone,4,Married,2,0,14,1,1,0,120.08000000000001,Stable (6-12 months),3,1,1,5
52018,0,15,Mobile Phone,3,20,Credit Card,Female,3,4,Laptop & Accessory,3,Single,8,0,17,1,1,3,162.44,Loyal (12+ months),2,1,2,5
52019,0,6,Mobile Phone,1,6,UPI,Male,3,4,Mobile Phone,5,Single,4,1,11,1,1,2,127.99000000000001,Recent (3-6 months),3,1,1,5
52020,0,30,Mobile Phone,1,11,Cash on Delivery,Female,2,4,Fashion,4,Married,3,1,13,1,1,4,205.52,Loyal (12+ months),2,1,3,6
52021,0,4,Mobile Phone,3,16,Debit Card,Male,2,4,Mobile Phone,3,Married,4,0,15,2,5,2,123.28999999999999,Recent (3-6 months),3,3,1,7
52022,0,8,Mobile Phone,1,27,Debit Card,Female,2,3,Laptop & Accessory,1,Married,2,1,25,0,1,7,140.14,Stable (6-12 months),1,1,1,3
52023,0,22,Mobile Phone,1,14,UPI,Female,2,3,Fashion,4,Married,5,0,11,0,1,7,174.03,Loyal (12+ months),1,1,2,4
52024,0,10,Mobile Phone,1,26,Credit Card,Male,2,3,Mobile Phone,3,Married,5,0,17,1,1,0,122.59,Stable (6-12 months),3,1,1,5
52025,0,4,Computer,3,26,E wallet,Female,2,3,Laptop & Accessory,3,Married,2,0,13,1,1,0,169.32,Recent (3-6 months),3,1,2,6
52026,0,9,Mobile Phone,1,13,UPI,Male,3,3,Mobile Phone,1,Single,3,0,18,1,1,1,146.78,Stable (6-12 months),3,1,1,5
52027,0,11,Mobile Phone,1,6,Cash on Delivery,Female,3,3,Fashion,5,Married,2,0,13,4,3,11,235.82,Stable (6-12 months),1,3,3,7
52028,0,5,Computer,1,16,Debit Card,Female,3,4,Mobile Phone,4,Married,7,0,20,0,1,2,123.32,Recent (3-6 months),3,1,1,5
52029,1,0,Mobile Phone,3,16,E wallet,Male,2,4,Mobile Phone,4,Married,2,1,18,0,1,0,124.13,New (< 3 months),3,1,1,5
52030,0,13,Mobile Phone,3,16,E wallet,Male,3,4,Fashion,4,Married,3,0,12,0,1,0,197.05,Loyal (12+ months),3,1,3,7
52031,0,0,Computer,3,6,Credit Card,Male,2,4,Laptop & Accessory,5,Single,2,0,12,0,1,7,142.94,New (< 3 months),1,1,1,3
52032,0,14,Mobile Phone,1,12,Credit Card,Male,2,3,Mobile Phone,5,Single,3,1,13,1,2,17,147.21,Loyal (12+ months),1,2,1,4
52033,0,9,Mobile Phone,1,16,Credit Card,Male,3,3,Mobile Phone,3,Single,5,0,21,1,3,9,125.19,Stable (6-12 months),1,3,1,5
52034,1,10,Mobile Phone,3,27,UPI,Male,2,4,Mobile Phone,4,Single,2,1,13,1,1,0,121.21000000000001,Stable (6-12 months),3,1,1,5
52035,1,0,Mobile Phone,1,10,Cash on Delivery,Male,3,3,Mobile Phone,5,Single,2,0,19,1,1,0,129.73,New (< 3 months),3,1,1,5
52036,0,4,Mobile Phone,1,18,Credit Card,Female,2,3,Laptop & Accessory,1,Married,1,1,11,6,8,5,158.55,Recent (3-6 months),2,3,2,7
52037,0,13,Computer,1,15,Credit Card,Male,2,3,Mobile Phone,4,Married,9,1,14,0,1,0,136.17,Loyal (12+ months),3,1,1,5
52038,0,5,Mobile Phone,1,9,Credit Card,Female,3,3,Laptop & Accessory,5,Married,2,0,12,1,6,3,167.25,Recent (3-6 months),2,3,2,7
52039,1,0,Mobile Phone,3,9,Debit Card,Male,2,4,Fashion,1,Married,2,1,11,3,3,7,203.25,New (< 3 months),1,3,3,7
52040,0,6,Mobile Phone,1,6,Debit Card,Female,2,4,Laptop & Accessory,1,Single,1,0,14,1,1,4,169.49,Recent (3-6 months),2,1,2,5
52041,1,0,Mobile Phone,3,6,Debit Card,Male,2,4,Fashion,3,Married,6,0,11,5,11,46,206.08999999999997,New (< 3 months),1,3,3,7
52042,0,18,Computer,1,10,Debit Card,Male,2,3,Laptop & Accessory,4,Married,2,0,12,1,1,8,144.47,Loyal (12+ months),1,1,1,3
52043,0,10,Computer,3,26,Cash on Delivery,Female,2,3,Mobile Phone,1,Married,2,0,15,0,1,2,121.57,Stable (6-12 months),3,1,1,5
52044,0,8,Mobile Phone,3,24,Credit Card,Female,2,3,Laptop & Accessory,3,Married,2,0,16,1,1,0,146.01,Stable (6-12 months),3,1,1,5
52045,0,25,Mobile Phone,1,6,Debit Card,Male,3,3,Grocery,1,Married,3,0,15,2,7,8,270.99,Loyal (12+ months),1,3,3,7
52046,1,20,Mobile Phone,1,16,Cash on Delivery,Male,2,3,Mobile Phone,3,Single,5,0,24,0,1,0,124.78999999999999,Loyal (12+ months),3,1,1,5
52047,0,26,Mobile Phone,3,8,Credit Card,Male,2,3,Grocery,3,Married,7,0,13,11,3,2,248.51999999999998,Loyal (12+ months),3,3,3,9
52048,0,3,Mobile Phone,3,14,UPI,Male,3,3,Fashion,3,Married,6,0,11,2,7,7,172.64,New (< 3 months),1,3,2,6
52049,0,11,Computer,3,16,Cash on Delivery,Female,2,3,Laptop & Accessory,1,Single,2,1,13,1,1,3,156.66,Stable (6-12 months),2,1,2,5
52050,0,8,Mobile Phone,3,9,Debit Card,Male,3,3,Fashion,1,Married,7,0,13,0,1,8,178.23,Stable (6-12 months),1,1,2,4
52051,0,12,Mobile Phone,3,8,Debit Card,Male,2,1,Fashion,3,Single,1,0,18,0,1,7,178.8,Stable (6-12 months),1,1,2,4
52052,1,3,Computer,3,30,Debit Card,Female,3,1,Grocery,4,Single,5,1,16,1,3,0,231.94,New (< 3 months),3,3,3,9
52053,0,20,Computer,1,22,Credit Card,Male,3,1,Laptop & Accessory,3,Married,2,1,19,1,2,7,150.67,Loyal (12+ months),1,2,2,5
52054,0,9,Computer,3,14,Cash on Delivery,Male,2,3,Laptop & Accessory,1,Married,5,0,13,1,1,7,150.79,Stable (6-12 months),1,1,2,4
52055,1,0,Computer,1,16,Credit Card,Male,2,4,Mobile Phone,5,Single,1,1,22,0,1,2,123.21000000000001,New (< 3 months),3,1,1,5
52056,0,6,Computer,3,23,Debit Card,Male,2,3,Grocery,3,Single,2,0,11,2,6,0,274.44,Recent (3-6 months),3,3,3,9
52057,1,0,Mobile Phone,1,16,Debit Card,Female,3,4,Mobile Phone,5,Single,7,1,20,1,1,0,124.03999999999999,New (< 3 months),3,1,1,5
52058,0,6,Mobile Phone,1,19,Debit Card,Female,2,3,Mobile Phone,1,Single,4,0,18,1,1,2,134.52,Recent (3-6 months),3,1,1,5
52059,0,10,Mobile Phone,1,6,Credit Card,Female,3,3,Mobile Phone,1,Married,4,0,14,1,1,2,122.69999999999999,Stable (6-12 months),3,1,1,5
52060,0,23,Mobile Phone,1,6,Credit Card,Male,3,3,Grocery,1,Married,10,0,22,2,1,3,273.99,Loyal (12+ months),2,1,3,6
52061,0,6,Computer,1,6,UPI,Female,2,1,Laptop & Accessory,4,Married,2,1,13,1,1,2,154.88,Recent (3-6 months),3,1,2,6
52062,0,14,Computer,1,15,Credit Card,Male,3,3,Others,3,Married,3,0,16,0,1,11,294.19,Loyal (12+ months),1,1,3,5
52063,0,0,Mobile Phone,1,22,Cash on Delivery,Female,3,3,Mobile Phone,4,Married,10,0,14,2,2,2,128.11,New (< 3 months),3,2,1,6
52064,0,18,Computer,1,29,Debit Card,Male,2,3,Laptop & Accessory,5,Married,2,1,15,1,1,8,136.33,Loyal (12+ months),1,1,1,3
52065,0,20,Mobile Phone,3,10,Debit Card,Female,2,3,Laptop & Accessory,1,Single,2,1,17,1,1,7,141.63,Loyal (12+ months),1,1,1,3
52066,1,10,Mobile Phone,1,28,Debit Card,Female,2,3,Mobile Phone,3,Married,5,1,11,0,1,1,121.32,Stable (6-12 months),3,1,1,5
52067,0,23,Mobile Phone,1,30,Debit Card,Male,3,3,Grocery,3,Married,4,1,18,1,3,5,239.73000000000002,Loyal (12+ months),2,3,3,8
52068,0,11,Computer,1,16,Credit Card,Male,3,3,Mobile Phone,3,Married,1,0,17,0,1,2,126.84,Stable (6-12 months),3,1,1,5
52069,0,19,Mobile Phone,1,13,Credit Card,Male,3,3,Fashion,3,Married,7,0,13,1,1,7,208.45,Loyal (12+ months),1,1,3,5
52070,0,0,Mobile Phone,1,23,Credit Card,Female,2,4,Laptop & Accessory,3,Married,2,0,15,0,3,2,143.77,New (< 3 months),3,3,1,7
52071,1,0,Mobile Phone,1,20,UPI,Male,2,4,Mobile Phone,4,Married,2,1,24,1,1,2,137.43,New (< 3 months),3,1,1,5
52072,0,4,Computer,1,6,Debit Card,Female,3,3,Laptop & Accessory,5,Married,2,0,12,1,1,3,141.48,Recent (3-6 months),2,1,1,4
52073,0,0,Computer,1,11,Debit Card,Male,3,3,Mobile Phone,1,Single,2,0,15,0,1,0,110.50999999999999,New (< 3 months),3,1,1,5
52074,0,27,Mobile Phone,1,23,Cash on Delivery,Female,2,3,Fashion,3,Married,9,0,11,0,1,8,207.39,Loyal (12+ months),1,1,3,5
52075,0,8,Mobile Phone,1,31,Credit Card,Female,2,3,Fashion,3,Married,2,1,11,0,10,1,203.88,Stable (6-12 months),3,3,3,9
52076,0,3,Mobile Phone,1,14,Debit Card,Female,3,1,Fashion,5,Married,1,1,12,0,1,5,214.16000000000003,New (< 3 months),2,1,3,6
52077,1,0,Mobile Phone,1,16,Credit Card,Female,3,4,Mobile Phone,5,Single,2,1,15,1,1,0,126.0,New (< 3 months),3,1,1,5
52078,1,0,Computer,1,16,Credit Card,Female,2,3,Mobile Phone,4,Single,1,0,17,0,1,2,124.22,New (< 3 months),3,1,1,5
52079,0,0,Mobile Phone,1,8,Credit Card,Male,2,1,Laptop & Accessory,1,Married,2,0,12,1,1,3,154.72,New (< 3 months),2,1,2,5
52080,0,0,Mobile Phone,1,16,Debit Card,Male,3,5,Mobile Phone,5,Married,2,0,15,0,1,1,124.50999999999999,New (< 3 months),3,1,1,5
52081,0,21,Mobile Phone,1,12,Debit Card,Male,3,4,Laptop & Accessory,3,Single,3,0,13,0,2,2,142.4,Loyal (12+ months),3,2,1,6
